PostID,PostContent,Platform,PostDate
2100,Sample food ads content 2100,Twitter,2022-12-11 23:14:03.729749
2101,Sample games content 2101,Snapchat,2024-08-12 23:14:03.729749
2102,Sample announcement content 2102,TikTok,2023-12-15 23:14:03.729749
2103,Sample food ads content 2103,Twitter,2024-03-20 23:14:03.729749
2104,Sample food ads content 2104,Snapchat,2023-03-29 23:14:03.729749
2105,Sample games content 2105,Instagram,2023-08-06 23:14:03.729749
2106,Sample photos content 2106,TikTok,2023-04-30 23:14:03.729749
2107,Sample food ads content 2107,Snapchat,2024-01-06 23:14:03.729749
2108,Sample graphics content 2108,Instagram,2024-04-04 23:14:03.729749
2109,Sample tech content 2109,Snapchat,2023-06-02 23:14:03.729749
2110,Sample food ads content 2110,Facebook,2024-09-14 23:14:03.729749
2111,Sample tech content 2111,Facebook,2023-01-02 23:14:03.729749
2112,Sample games content 2112,Snapchat,2024-02-24 23:14:03.729749
2113,Sample tech content 2113,Facebook,2023-05-22 23:14:03.729749
2114,Sample photos content 2114,TikTok,2023-12-26 23:14:03.729749
2115,Sample course content 2115,Twitter,2023-04-04 23:14:03.729749
2116,Sample photos content 2116,TikTok,2024-07-06 23:14:03.729749
2117,Sample tech content 2117,Facebook,2023-03-03 23:14:03.729749
2118,Sample food ads content 2118,Twitter,2023-07-25 23:14:03.729749
2119,Sample course content 2119,Facebook,2024-01-17 23:14:03.729749
2120,Sample graphics content 2120,Twitter,2023-02-19 23:14:03.729749
2121,Sample graphics content 2121,TikTok,2023-05-10 23:14:03.729749
2122,Sample games content 2122,Facebook,2023-04-27 23:14:03.729749
2123,Sample graphics content 2123,TikTok,2022-11-27 23:14:03.729749
2124,Sample memes content 2124,Twitter,2023-11-04 23:14:03.729749
2125,Sample tech content 2125,Instagram,2023-05-06 23:14:03.729749
2126,Sample photos content 2126,Snapchat,2024-05-23 23:14:03.729749
2127,Sample announcement content 2127,Facebook,2024-01-09 23:14:03.729749
2128,Sample memes content 2128,Instagram,2024-02-12 23:14:03.729749
2129,Sample memes content 2129,TikTok,2023-07-14 23:14:03.729749
2130,Sample tech content 2130,Twitter,2023-07-27 23:14:03.729749
2131,Sample tech content 2131,TikTok,2023-04-05 23:14:03.729749
2132,Sample course content 2132,Facebook,2023-08-30 23:14:03.729749
2133,Sample games content 2133,Twitter,2024-08-19 23:14:03.729749
2134,Sample games content 2134,Instagram,2024-03-08 23:14:03.729749
2135,Sample tech content 2135,Twitter,2023-05-07 23:14:03.729749
2136,Sample shopping content 2136,Facebook,2024-10-04 23:14:03.729749
2137,Sample memes content 2137,TikTok,2023-08-30 23:14:03.729749
2138,Sample graphics content 2138,Instagram,2024-08-17 23:14:03.729749
2139,Sample games content 2139,Twitter,2024-06-27 23:14:03.729749
2140,Sample games content 2140,TikTok,2024-04-10 23:14:03.729749
2141,Sample memes content 2141,Twitter,2023-10-30 23:14:03.729749
2142,Sample food ads content 2142,Snapchat,2024-05-16 23:14:03.729749
2143,Sample tech content 2143,Snapchat,2023-07-04 23:14:03.729749
2144,Sample graphics content 2144,Facebook,2023-03-07 23:14:03.729749
2145,Sample course content 2145,TikTok,2024-01-30 23:14:03.729749
2146,Sample announcement content 2146,Snapchat,2024-09-01 23:14:03.729749
2147,Sample food ads content 2147,Facebook,2024-03-26 23:14:03.729749
2148,Sample food ads content 2148,Facebook,2024-03-05 23:14:03.729749
2149,Sample shopping content 2149,TikTok,2024-10-09 23:14:03.729749
2150,Sample announcement content 2150,Facebook,2023-03-08 23:14:03.729749
2151,Sample course content 2151,Facebook,2022-11-18 23:14:03.729749
2152,Sample photos content 2152,Snapchat,2022-11-14 23:14:03.729749
2153,Sample tech content 2153,Instagram,2023-07-30 23:14:03.729749
2154,Sample shopping content 2154,Facebook,2024-01-23 23:14:03.729749
2155,Sample announcement content 2155,Instagram,2024-02-29 23:14:03.729749
2156,Sample graphics content 2156,Facebook,2024-01-15 23:14:03.729749
2157,Sample photos content 2157,TikTok,2023-05-16 23:14:03.729749
2158,Sample course content 2158,Facebook,2023-03-31 23:14:03.729749
2159,Sample shopping content 2159,Instagram,2022-11-15 23:14:03.729749
2160,Sample food ads content 2160,Snapchat,2024-10-08 23:14:03.729749
2161,Sample graphics content 2161,Snapchat,2023-02-23 23:14:03.729749
2162,Sample tech content 2162,Snapchat,2024-07-02 23:14:03.729749
2163,Sample course content 2163,Facebook,2022-12-30 23:14:03.729749
2164,Sample food ads content 2164,Facebook,2023-08-27 23:14:03.729749
2165,Sample photos content 2165,Instagram,2024-01-01 23:14:03.729749
2166,Sample memes content 2166,TikTok,2023-07-17 23:14:03.729749
2167,Sample photos content 2167,Twitter,2023-03-16 23:14:03.729749
2168,Sample shopping content 2168,Snapchat,2023-07-04 23:14:03.729749
2169,Sample course content 2169,Instagram,2024-06-13 23:14:03.729749
2170,Sample food ads content 2170,TikTok,2023-05-10 23:14:03.729749
2171,Sample tech content 2171,TikTok,2023-04-07 23:14:03.729749
2172,Sample announcement content 2172,Twitter,2022-11-02 23:14:03.729749
2173,Sample course content 2173,Snapchat,2023-09-20 23:14:03.729749
2174,Sample photos content 2174,Facebook,2024-04-04 23:14:03.729749
2175,Sample memes content 2175,TikTok,2024-02-09 23:14:03.729749
2176,Sample memes content 2176,Instagram,2023-11-22 23:14:03.729749
2177,Sample graphics content 2177,Instagram,2022-10-21 23:14:03.729749
2178,Sample photos content 2178,TikTok,2024-04-10 23:14:03.729749
2179,Sample shopping content 2179,Twitter,2022-12-26 23:14:03.729749
2180,Sample food ads content 2180,Twitter,2022-12-04 23:14:03.729749
2181,Sample memes content 2181,Facebook,2022-12-05 23:14:03.729749
2182,Sample shopping content 2182,Twitter,2022-10-15 23:14:03.729749
2183,Sample course content 2183,TikTok,2024-06-29 23:14:03.729749
2184,Sample games content 2184,TikTok,2023-10-03 23:14:03.729749
2185,Sample course content 2185,TikTok,2023-06-04 23:14:03.729749
2186,Sample food ads content 2186,Instagram,2024-06-15 23:14:03.729749
2187,Sample tech content 2187,Facebook,2023-01-09 23:14:03.729749
2188,Sample shopping content 2188,Instagram,2023-10-17 23:14:03.729749
2189,Sample games content 2189,Twitter,2024-03-05 23:14:03.729749
2190,Sample announcement content 2190,Twitter,2023-07-05 23:14:03.729749
2191,Sample tech content 2191,TikTok,2023-12-06 23:14:03.729749
2192,Sample games content 2192,Instagram,2024-01-31 23:14:03.729749
2193,Sample photos content 2193,TikTok,2024-03-01 23:14:03.729749
2194,Sample games content 2194,Twitter,2024-01-06 23:14:03.729749
2195,Sample tech content 2195,Instagram,2022-10-25 23:14:03.729749
2196,Sample shopping content 2196,Snapchat,2023-07-29 23:14:03.729749
2197,Sample tech content 2197,Instagram,2024-05-28 23:14:03.729749
2198,Sample memes content 2198,TikTok,2022-12-03 23:14:03.729749
2199,Sample photos content 2199,Twitter,2022-12-20 23:14:03.729749
2200,Sample graphics content 2200,Twitter,2022-11-20 23:14:03.729749
2201,Sample games content 2201,Twitter,2024-05-17 23:14:03.729749
2202,Sample tech content 2202,Snapchat,2024-02-22 23:14:03.729749
2203,Sample course content 2203,Twitter,2024-04-11 23:14:03.729749
2204,Sample food ads content 2204,Facebook,2024-01-01 23:14:03.729749
2205,Sample food ads content 2205,Snapchat,2023-01-03 23:14:03.729749
2206,Sample photos content 2206,Instagram,2022-12-23 23:14:03.729749
2207,Sample photos content 2207,Twitter,2024-03-30 23:14:03.729749
2208,Sample games content 2208,Instagram,2023-11-19 23:14:03.729749
2209,Sample tech content 2209,Facebook,2023-06-13 23:14:03.729749
2210,Sample course content 2210,Facebook,2024-01-13 23:14:03.729749
2211,Sample announcement content 2211,Instagram,2022-12-03 23:14:03.729749
2212,Sample graphics content 2212,TikTok,2023-11-20 23:14:03.729749
2213,Sample course content 2213,Instagram,2024-04-26 23:14:03.729749
2214,Sample shopping content 2214,Twitter,2023-05-07 23:14:03.729749
2215,Sample memes content 2215,Snapchat,2023-01-21 23:14:03.729749
2216,Sample graphics content 2216,Instagram,2022-10-31 23:14:03.729749
2217,Sample food ads content 2217,Instagram,2024-10-05 23:14:03.729749
2218,Sample food ads content 2218,TikTok,2023-05-05 23:14:03.729749
2219,Sample graphics content 2219,Snapchat,2024-05-17 23:14:03.729749
2220,Sample games content 2220,Twitter,2022-11-04 23:14:03.729749
2221,Sample memes content 2221,Instagram,2023-11-18 23:14:03.729749
2222,Sample course content 2222,Instagram,2024-03-22 23:14:03.729749
2223,Sample games content 2223,Facebook,2023-11-23 23:14:03.729749
2224,Sample games content 2224,TikTok,2023-04-02 23:14:03.729749
2225,Sample tech content 2225,Snapchat,2024-05-07 23:14:03.729749
2226,Sample food ads content 2226,Instagram,2023-04-02 23:14:03.729749
2227,Sample memes content 2227,TikTok,2022-12-30 23:14:03.729749
2228,Sample shopping content 2228,TikTok,2022-11-16 23:14:03.729749
2229,Sample graphics content 2229,Facebook,2022-11-23 23:14:03.729749
2230,Sample food ads content 2230,Instagram,2022-10-30 23:14:03.729749
2231,Sample memes content 2231,Snapchat,2024-09-08 23:14:03.729749
2232,Sample graphics content 2232,Snapchat,2023-03-04 23:14:03.729749
2233,Sample games content 2233,Snapchat,2022-12-07 23:14:03.729749
2234,Sample shopping content 2234,Instagram,2024-09-15 23:14:03.729749
2235,Sample photos content 2235,Twitter,2022-11-28 23:14:03.729749
2236,Sample course content 2236,Snapchat,2023-11-26 23:14:03.729749
2237,Sample tech content 2237,Twitter,2024-07-24 23:14:03.729749
2238,Sample tech content 2238,Facebook,2023-08-22 23:14:03.729749
2239,Sample course content 2239,Twitter,2023-06-28 23:14:03.729749
2240,Sample games content 2240,TikTok,2022-12-15 23:14:03.729749
2241,Sample announcement content 2241,Facebook,2024-03-25 23:14:03.729749
2242,Sample memes content 2242,Facebook,2023-11-18 23:14:03.729749
2243,Sample memes content 2243,TikTok,2023-04-01 23:14:03.729749
2244,Sample announcement content 2244,Facebook,2024-03-15 23:14:03.729749
2245,Sample memes content 2245,Snapchat,2022-10-31 23:14:03.729749
2246,Sample photos content 2246,TikTok,2024-07-25 23:14:03.729749
2247,Sample photos content 2247,Snapchat,2023-02-15 23:14:03.729749
2248,Sample course content 2248,Snapchat,2023-02-04 23:14:03.729749
2249,Sample graphics content 2249,Twitter,2023-05-30 23:14:03.729749
2250,Sample food ads content 2250,Instagram,2023-05-05 23:14:03.729749
2251,Sample food ads content 2251,Twitter,2024-02-26 23:14:03.729749
2252,Sample shopping content 2252,Snapchat,2024-06-13 23:14:03.729749
2253,Sample shopping content 2253,Twitter,2024-09-02 23:14:03.729749
2254,Sample graphics content 2254,Snapchat,2024-02-05 23:14:03.729749
2255,Sample tech content 2255,Facebook,2023-06-28 23:14:03.729749
2256,Sample course content 2256,TikTok,2022-11-29 23:14:03.729749
2257,Sample announcement content 2257,Twitter,2023-11-14 23:14:03.729749
2258,Sample games content 2258,Twitter,2023-09-21 23:14:03.729749
2259,Sample announcement content 2259,Facebook,2023-07-11 23:14:03.729749
2260,Sample shopping content 2260,Instagram,2023-08-12 23:14:03.729749
2261,Sample food ads content 2261,Facebook,2023-06-07 23:14:03.729749
2262,Sample memes content 2262,Snapchat,2022-12-28 23:14:03.729749
2263,Sample course content 2263,Twitter,2022-11-26 23:14:03.729749
2264,Sample tech content 2264,Instagram,2024-01-27 23:14:03.729749
2265,Sample games content 2265,Instagram,2023-02-10 23:14:03.729749
2266,Sample shopping content 2266,TikTok,2023-09-03 23:14:03.729749
2267,Sample course content 2267,TikTok,2023-03-10 23:14:03.729749
2268,Sample shopping content 2268,Instagram,2023-11-12 23:14:03.729749
2269,Sample games content 2269,TikTok,2022-12-16 23:14:03.729749
2270,Sample photos content 2270,Facebook,2022-11-22 23:14:03.729749
2271,Sample announcement content 2271,Instagram,2023-02-22 23:14:03.729749
2272,Sample announcement content 2272,Facebook,2023-10-14 23:14:03.729749
2273,Sample games content 2273,Facebook,2023-04-01 23:14:03.729749
2274,Sample course content 2274,Instagram,2024-04-09 23:14:03.729749
2275,Sample food ads content 2275,Twitter,2024-04-24 23:14:03.729749
2276,Sample shopping content 2276,Snapchat,2022-10-11 23:14:03.729749
2277,Sample photos content 2277,TikTok,2024-03-25 23:14:03.729749
2278,Sample course content 2278,Twitter,2023-07-07 23:14:03.729749
2279,Sample memes content 2279,Twitter,2024-08-06 23:14:03.729749
2280,Sample course content 2280,Instagram,2024-01-01 23:14:03.729749
2281,Sample photos content 2281,TikTok,2023-08-09 23:14:03.729749
2282,Sample graphics content 2282,TikTok,2023-06-10 23:14:03.729749
2283,Sample games content 2283,Facebook,2023-02-25 23:14:03.729749
2284,Sample shopping content 2284,Snapchat,2024-06-27 23:14:03.729749
2285,Sample games content 2285,Facebook,2023-09-21 23:14:03.729749
2286,Sample memes content 2286,Snapchat,2023-02-20 23:14:03.729749
2287,Sample course content 2287,Instagram,2023-07-16 23:14:03.729749
2288,Sample graphics content 2288,Facebook,2024-05-14 23:14:03.729749
2289,Sample photos content 2289,Snapchat,2023-10-31 23:14:03.729749
2290,Sample photos content 2290,Twitter,2023-05-05 23:14:03.729749
2291,Sample games content 2291,TikTok,2024-03-13 23:14:03.729749
2292,Sample shopping content 2292,Facebook,2023-02-06 23:14:03.729749
2293,Sample course content 2293,Twitter,2024-02-02 23:14:03.729749
2294,Sample shopping content 2294,Twitter,2024-04-20 23:14:03.729749
2295,Sample shopping content 2295,Snapchat,2023-08-07 23:14:03.729749
2296,Sample announcement content 2296,Instagram,2024-01-08 23:14:03.729749
2297,Sample memes content 2297,Instagram,2024-04-05 23:14:03.729749
2298,Sample shopping content 2298,Twitter,2024-03-16 23:14:03.729749
2299,Sample course content 2299,Facebook,2024-07-02 23:14:03.729749
2300,Sample graphics content 2300,TikTok,2023-02-20 23:14:03.729749
2301,Sample course content 2301,Twitter,2023-01-02 23:14:03.729749
2302,Sample course content 2302,TikTok,2023-03-15 23:14:03.729749
2303,Sample tech content 2303,Instagram,2023-01-02 23:14:03.729749
2304,Sample food ads content 2304,TikTok,2024-02-06 23:14:03.729749
2305,Sample food ads content 2305,Twitter,2024-09-28 23:14:03.729749
2306,Sample announcement content 2306,Instagram,2024-10-07 23:14:03.729749
2307,Sample food ads content 2307,Facebook,2023-03-19 23:14:03.729749
2308,Sample announcement content 2308,Twitter,2024-03-31 23:14:03.729749
2309,Sample food ads content 2309,Snapchat,2023-02-23 23:14:03.729749
2310,Sample photos content 2310,Instagram,2023-10-16 23:14:03.729749
2311,Sample announcement content 2311,TikTok,2023-05-19 23:14:03.729749
2312,Sample shopping content 2312,Instagram,2023-04-23 23:14:03.729749
2313,Sample graphics content 2313,Snapchat,2022-10-15 23:14:03.729749
2314,Sample shopping content 2314,TikTok,2022-10-16 23:14:03.729749
2315,Sample food ads content 2315,Instagram,2023-11-11 23:14:03.729749
2316,Sample graphics content 2316,Facebook,2023-01-11 23:14:03.729749
2317,Sample tech content 2317,Instagram,2024-08-29 23:14:03.729749
2318,Sample shopping content 2318,Snapchat,2023-07-09 23:14:03.729749
2319,Sample food ads content 2319,Snapchat,2022-12-24 23:14:03.729749
2320,Sample announcement content 2320,Facebook,2024-03-12 23:14:03.729749
2321,Sample photos content 2321,Facebook,2024-08-08 23:14:03.729749
2322,Sample games content 2322,TikTok,2023-04-16 23:14:03.729749
2323,Sample announcement content 2323,Twitter,2023-05-30 23:14:03.729749
2324,Sample shopping content 2324,Twitter,2023-12-15 23:14:03.729749
2325,Sample photos content 2325,Snapchat,2023-07-25 23:14:03.729749
2326,Sample games content 2326,Instagram,2024-05-31 23:14:03.729749
2327,Sample course content 2327,Facebook,2023-07-21 23:14:03.729749
2328,Sample tech content 2328,Facebook,2023-05-23 23:14:03.729749
2329,Sample graphics content 2329,Instagram,2023-04-08 23:14:03.729749
2330,Sample food ads content 2330,Twitter,2024-01-29 23:14:03.729749
2331,Sample announcement content 2331,Facebook,2024-01-16 23:14:03.729749
2332,Sample memes content 2332,Facebook,2024-04-14 23:14:03.729749
2333,Sample course content 2333,Instagram,2023-09-01 23:14:03.729749
2334,Sample games content 2334,Instagram,2024-08-07 23:14:03.729749
2335,Sample food ads content 2335,Snapchat,2024-05-20 23:14:03.729749
2336,Sample food ads content 2336,Twitter,2023-12-02 23:14:03.729749
2337,Sample graphics content 2337,Twitter,2024-07-22 23:14:03.729749
2338,Sample games content 2338,TikTok,2023-05-12 23:14:03.729749
2339,Sample games content 2339,Facebook,2023-09-06 23:14:03.729749
2340,Sample graphics content 2340,Instagram,2023-10-18 23:14:03.729749
2341,Sample announcement content 2341,Instagram,2022-12-27 23:14:03.729749
2342,Sample food ads content 2342,Instagram,2023-12-17 23:14:03.729749
2343,Sample announcement content 2343,Facebook,2023-07-05 23:14:03.729749
